,id,zipcode,service_area,geometry
2571,5293,1187,Amstelveen,"POLYGON ((4.825193858379762 52.28579535181589, 4.828141587464231 52.28579535181589, 4.828141587464231 52.28399355001409, 4.825193858379762 52.28399355001409, 4.825193858379762 52.28579535181589))"
2572,5294,1187,Amstelveen,"POLYGON ((4.825193858379762 52.287597153617696, 4.828141587464231 52.287597153617696, 4.828141587464231 52.28579535181589, 4.825193858379762 52.28579535181589, 4.825193858379762 52.287597153617696))"
2573,5295,1187,Amstelveen,"POLYGON ((4.825193858379762 52.2893989554195, 4.828141587464231 52.2893989554195, 4.828141587464231 52.287597153617696, 4.825193858379762 52.287597153617696, 4.825193858379762 52.2893989554195))"
2574,5296,1187,Amstelveen,"POLYGON ((4.825193858379762 52.291200757221304, 4.828141587464231 52.291200757221304, 4.828141587464231 52.2893989554195, 4.825193858379762 52.2893989554195, 4.825193858379762 52.291200757221304))"
2575,5297,1187,Amstelveen,"POLYGON ((4.825193858379762 52.29300255902311, 4.828141587464231 52.29300255902311, 4.828141587464231 52.291200757221304, 4.825193858379762 52.291200757221304, 4.825193858379762 52.29300255902311))"
2576,5298,1187,Amstelveen,"POLYGON ((4.825193858379762 52.29480436082491, 4.828141587464231 52.29480436082491, 4.828141587464231 52.29300255902311, 4.825193858379762 52.29300255902311, 4.825193858379762 52.29480436082491))"
2577,5299,1187,Amstelveen,"POLYGON ((4.825193858379762 52.296606162626716, 4.828141587464231 52.296606162626716, 4.828141587464231 52.29480436082491, 4.825193858379762 52.29480436082491, 4.825193858379762 52.296606162626716))"
2578,5300,1187,Amstelveen,"POLYGON ((4.825193858379762 52.29840796442852, 4.828141587464231 52.29840796442852, 4.828141587464231 52.296606162626716, 4.825193858379762 52.296606162626716, 4.825193858379762 52.29840796442852))"
2579,5301,1187,Amstelveen,"POLYGON ((4.825193858379762 52.300209766230324, 4.828141587464231 52.300209766230324, 4.828141587464231 52.29840796442852, 4.825193858379762 52.29840796442852, 4.825193858379762 52.300209766230324))"
2580,5302,1187,Amstelveen,"POLYGON ((4.825193858379762 52.30201156803213, 4.828141587464231 52.30201156803213, 4.828141587464231 52.300209766230324, 4.825193858379762 52.300209766230324, 4.825193858379762 52.30201156803213))"
2581,5303,1187,Amstelveen,"POLYGON ((4.825193858379762 52.30381336983393, 4.828141587464231 52.30381336983393, 4.828141587464231 52.30201156803213, 4.825193858379762 52.30201156803213, 4.825193858379762 52.30381336983393))"
2582,5304,1187,Amstelveen,"POLYGON ((4.825193858379762 52.305615171635736, 4.828141587464231 52.305615171635736, 4.828141587464231 52.30381336983393, 4.825193858379762 52.30381336983393, 4.825193858379762 52.305615171635736))"
2583,5305,1187,Amstelveen,"POLYGON ((4.825193858379762 52.30741697343754, 4.828141587464231 52.30741697343754, 4.828141587464231 52.305615171635736, 4.825193858379762 52.305615171635736, 4.825193858379762 52.30741697343754))"
2584,5306,1187,Amstelveen,"POLYGON ((4.825193858379762 52.309218775239344, 4.828141587464231 52.309218775239344, 4.828141587464231 52.30741697343754, 4.825193858379762 52.30741697343754, 4.825193858379762 52.309218775239344))"
2585,5307,1182,Amstelveen,"POLYGON ((4.825193858379762 52.31102057704115, 4.828141587464231 52.31102057704115, 4.828141587464231 52.309218775239344, 4.825193858379762 52.309218775239344, 4.825193858379762 52.31102057704115))"
2586,5308,1182,Amstelveen,"POLYGON ((4.825193858379762 52.31282237884295, 4.828141587464231 52.31282237884295, 4.828141587464231 52.31102057704115, 4.825193858379762 52.31102057704115, 4.825193858379762 52.31282237884295))"
2587,5309,1182,Amstelveen,"POLYGON ((4.825193858379762 52.314624180644756, 4.828141587464231 52.314624180644756, 4.828141587464231 52.31282237884295, 4.825193858379762 52.31282237884295, 4.825193858379762 52.314624180644756))"
2588,5310,1182,Amstelveen,"POLYGON ((4.825193858379762 52.31642598244656, 4.828141587464231 52.31642598244656, 4.828141587464231 52.314624180644756, 4.825193858379762 52.314624180644756, 4.825193858379762 52.31642598244656))"
2589,5311,1182,Amstelveen,"POLYGON ((4.825193858379762 52.318227784248364, 4.828141587464231 52.318227784248364, 4.828141587464231 52.31642598244656, 4.825193858379762 52.31642598244656, 4.825193858379762 52.318227784248364))"
2590,5312,1182,Amstelveen,"POLYGON ((4.825193858379762 52.32002958605017, 4.828141587464231 52.32002958605017, 4.828141587464231 52.318227784248364, 4.825193858379762 52.318227784248364, 4.825193858379762 52.32002958605017))"
2591,5313,1182,Amstelveen,"POLYGON ((4.825193858379762 52.32183138785197, 4.828141587464231 52.32183138785197, 4.828141587464231 52.32002958605017, 4.825193858379762 52.32002958605017, 4.825193858379762 52.32183138785197))"
2592,5314,1182,Amstelveen,"POLYGON ((4.825193858379762 52.323633189653776, 4.828141587464231 52.323633189653776, 4.828141587464231 52.32183138785197, 4.825193858379762 52.32183138785197, 4.825193858379762 52.323633189653776))"
2593,5315,1182,Amstelveen,"POLYGON ((4.825193858379762 52.32543499145558, 4.828141587464231 52.32543499145558, 4.828141587464231 52.323633189653776, 4.825193858379762 52.323633189653776, 4.825193858379762 52.32543499145558))"
2594,5316,1182,Amstelveen,"POLYGON ((4.825193858379762 52.327236793257384, 4.828141587464231 52.327236793257384, 4.828141587464231 52.32543499145558, 4.825193858379762 52.32543499145558, 4.825193858379762 52.327236793257384))"
2595,5317,1081,Amstelveen,"POLYGON ((4.825193858379762 52.32903859505919, 4.828141587464231 52.32903859505919, 4.828141587464231 52.327236793257384, 4.825193858379762 52.327236793257384, 4.825193858379762 52.32903859505919))"
2596,5318,1081,Pieter,"POLYGON ((4.825193858379762 52.33084039686099, 4.828141587464231 52.33084039686099, 4.828141587464231 52.32903859505919, 4.825193858379762 52.32903859505919, 4.825193858379762 52.33084039686099))"
2597,5319,1081,Pieter,"POLYGON ((4.825193858379762 52.332642198662796, 4.828141587464231 52.332642198662796, 4.828141587464231 52.33084039686099, 4.825193858379762 52.33084039686099, 4.825193858379762 52.332642198662796))"
2598,5320,1066,Pieter,"POLYGON ((4.825193858379762 52.3344440004646, 4.828141587464231 52.3344440004646, 4.828141587464231 52.332642198662796, 4.825193858379762 52.332642198662796, 4.825193858379762 52.3344440004646))"
2599,5321,1066,Pieter,"POLYGON ((4.825193858379762 52.336245802266404, 4.828141587464231 52.336245802266404, 4.828141587464231 52.3344440004646, 4.825193858379762 52.3344440004646, 4.825193858379762 52.336245802266404))"
2600,5322,1066,Pieter,"POLYGON ((4.825193858379762 52.33804760406821, 4.828141587464231 52.33804760406821, 4.828141587464231 52.336245802266404, 4.825193858379762 52.336245802266404, 4.825193858379762 52.33804760406821))"
2601,5323,1066,Pieter,"POLYGON ((4.825193858379762 52.33984940587001, 4.828141587464231 52.33984940587001, 4.828141587464231 52.33804760406821, 4.825193858379762 52.33804760406821, 4.825193858379762 52.33984940587001))"
2602,5324,1066,Pieter,"POLYGON ((4.825193858379762 52.341651207671816, 4.828141587464231 52.341651207671816, 4.828141587464231 52.33984940587001, 4.825193858379762 52.33984940587001, 4.825193858379762 52.341651207671816))"
2603,5325,1066,Pieter,"POLYGON ((4.825193858379762 52.34345300947362, 4.828141587464231 52.34345300947362, 4.828141587464231 52.341651207671816, 4.825193858379762 52.341651207671816, 4.825193858379762 52.34345300947362))"
2604,5326,1066,Pieter,"POLYGON ((4.825193858379762 52.345254811275424, 4.828141587464231 52.345254811275424, 4.828141587464231 52.34345300947362, 4.825193858379762 52.34345300947362, 4.825193858379762 52.345254811275424))"
2605,5327,1066,Pieter,"POLYGON ((4.825193858379762 52.34705661307723, 4.828141587464231 52.34705661307723, 4.828141587464231 52.345254811275424, 4.825193858379762 52.345254811275424, 4.825193858379762 52.34705661307723))"
2606,5328,1066,Pieter,"POLYGON ((4.825193858379762 52.34885841487903, 4.828141587464231 52.34885841487903, 4.828141587464231 52.34705661307723, 4.825193858379762 52.34705661307723, 4.825193858379762 52.34885841487903))"
2607,5329,1066,Pieter,"POLYGON ((4.825193858379762 52.350660216680836, 4.828141587464231 52.350660216680836, 4.828141587464231 52.34885841487903, 4.825193858379762 52.34885841487903, 4.825193858379762 52.350660216680836))"
2608,5330,1066,Pieter,"POLYGON ((4.825193858379762 52.35246201848264, 4.828141587464231 52.35246201848264, 4.828141587464231 52.350660216680836, 4.825193858379762 52.350660216680836, 4.825193858379762 52.35246201848264))"
2609,5331,1065,Pieter,"POLYGON ((4.825193858379762 52.354263820284444, 4.828141587464231 52.354263820284444, 4.828141587464231 52.35246201848264, 4.825193858379762 52.35246201848264, 4.825193858379762 52.354263820284444))"
2610,5332,1065,Pieter,"POLYGON ((4.825193858379762 52.35606562208625, 4.828141587464231 52.35606562208625, 4.828141587464231 52.354263820284444, 4.825193858379762 52.354263820284444, 4.825193858379762 52.35606562208625))"
2611,5333,1065,Pieter,"POLYGON ((4.825193858379762 52.35786742388805, 4.828141587464231 52.35786742388805, 4.828141587464231 52.35606562208625, 4.825193858379762 52.35606562208625, 4.825193858379762 52.35786742388805))"
2612,5334,1065,Pieter,"POLYGON ((4.825193858379762 52.359669225689856, 4.828141587464231 52.359669225689856, 4.828141587464231 52.35786742388805, 4.825193858379762 52.35786742388805, 4.825193858379762 52.359669225689856))"
2613,5335,1065,Osdorp,"POLYGON ((4.825193858379762 52.36147102749166, 4.828141587464231 52.36147102749166, 4.828141587464231 52.359669225689856, 4.825193858379762 52.359669225689856, 4.825193858379762 52.36147102749166))"
2614,5336,1065,Osdorp,"POLYGON ((4.825193858379762 52.363272829293464, 4.828141587464231 52.363272829293464, 4.828141587464231 52.36147102749166, 4.825193858379762 52.36147102749166, 4.825193858379762 52.363272829293464))"
2615,5337,1065,Osdorp,"POLYGON ((4.825193858379762 52.36507463109527, 4.828141587464231 52.36507463109527, 4.828141587464231 52.363272829293464, 4.825193858379762 52.363272829293464, 4.825193858379762 52.36507463109527))"
2616,5338,1064,Osdorp,"POLYGON ((4.825193858379762 52.36687643289707, 4.828141587464231 52.36687643289707, 4.828141587464231 52.36507463109527, 4.825193858379762 52.36507463109527, 4.825193858379762 52.36687643289707))"
2617,5339,1064,Osdorp,"POLYGON ((4.825193858379762 52.368678234698876, 4.828141587464231 52.368678234698876, 4.828141587464231 52.36687643289707, 4.825193858379762 52.36687643289707, 4.825193858379762 52.368678234698876))"
2618,5340,1064,Osdorp,"POLYGON ((4.825193858379762 52.37048003650068, 4.828141587464231 52.37048003650068, 4.828141587464231 52.368678234698876, 4.825193858379762 52.368678234698876, 4.825193858379762 52.37048003650068))"
2619,5341,1064,Osdorp,"POLYGON ((4.825193858379762 52.372281838302484, 4.828141587464231 52.372281838302484, 4.828141587464231 52.37048003650068, 4.825193858379762 52.37048003650068, 4.825193858379762 52.372281838302484))"
2620,5342,1064,Osdorp,"POLYGON ((4.825193858379762 52.37408364010429, 4.828141587464231 52.37408364010429, 4.828141587464231 52.372281838302484, 4.825193858379762 52.372281838302484, 4.825193858379762 52.37408364010429))"
2621,5343,1064,Osdorp,"POLYGON ((4.825193858379762 52.37588544190609, 4.828141587464231 52.37588544190609, 4.828141587464231 52.37408364010429, 4.825193858379762 52.37408364010429, 4.825193858379762 52.37588544190609))"
2622,5344,1064,Osdorp,"POLYGON ((4.825193858379762 52.377687243707896, 4.828141587464231 52.377687243707896, 4.828141587464231 52.37588544190609, 4.825193858379762 52.37588544190609, 4.825193858379762 52.377687243707896))"
2623,5345,1064,Teunis,"POLYGON ((4.825193858379762 52.3794890455097, 4.828141587464231 52.3794890455097, 4.828141587464231 52.377687243707896, 4.825193858379762 52.377687243707896, 4.825193858379762 52.3794890455097))"
2624,5346,1063,Teunis,"POLYGON ((4.825193858379762 52.381290847311504, 4.828141587464231 52.381290847311504, 4.828141587464231 52.3794890455097, 4.825193858379762 52.3794890455097, 4.825193858379762 52.381290847311504))"
2625,5347,1063,Teunis,"POLYGON ((4.825193858379762 52.38309264911331, 4.828141587464231 52.38309264911331, 4.828141587464231 52.381290847311504, 4.825193858379762 52.381290847311504, 4.825193858379762 52.38309264911331))"
2626,5348,1063,Teunis,"POLYGON ((4.825193858379762 52.38489445091511, 4.828141587464231 52.38489445091511, 4.828141587464231 52.38309264911331, 4.825193858379762 52.38309264911331, 4.825193858379762 52.38489445091511))"
2627,5349,1043,GBA,"POLYGON ((4.825193858379762 52.386696252716916, 4.828141587464231 52.386696252716916, 4.828141587464231 52.38489445091511, 4.825193858379762 52.38489445091511, 4.825193858379762 52.386696252716916))"
2628,5350,1043,GBA,"POLYGON ((4.825193858379762 52.38849805451872, 4.828141587464231 52.38849805451872, 4.828141587464231 52.386696252716916, 4.825193858379762 52.386696252716916, 4.825193858379762 52.38849805451872))"
2629,5351,1043,GBA,"POLYGON ((4.825193858379762 52.390299856320524, 4.828141587464231 52.390299856320524, 4.828141587464231 52.38849805451872, 4.825193858379762 52.38849805451872, 4.825193858379762 52.390299856320524))"
2630,5352,1043,GBA,"POLYGON ((4.825193858379762 52.39210165812233, 4.828141587464231 52.39210165812233, 4.828141587464231 52.390299856320524, 4.825193858379762 52.390299856320524, 4.825193858379762 52.39210165812233))"
2631,5353,1043,GBA,"POLYGON ((4.825193858379762 52.39390345992413, 4.828141587464231 52.39390345992413, 4.828141587464231 52.39210165812233, 4.825193858379762 52.39210165812233, 4.825193858379762 52.39390345992413))"
2632,5354,1043,GBA,"POLYGON ((4.825193858379762 52.39570526172594, 4.828141587464231 52.39570526172594, 4.828141587464231 52.39390345992413, 4.825193858379762 52.39390345992413, 4.825193858379762 52.39570526172594))"
2633,5355,1042,GBA,"POLYGON ((4.825193858379762 52.39750706352774, 4.828141587464231 52.39750706352774, 4.828141587464231 52.39570526172594, 4.825193858379762 52.39570526172594, 4.825193858379762 52.39750706352774))"
2634,5356,1042,GBA,"POLYGON ((4.825193858379762 52.399308865329544, 4.828141587464231 52.399308865329544, 4.828141587464231 52.39750706352774, 4.825193858379762 52.39750706352774, 4.825193858379762 52.399308865329544))"
2635,5357,1042,GBA,"POLYGON ((4.825193858379762 52.40111066713135, 4.828141587464231 52.40111066713135, 4.828141587464231 52.399308865329544, 4.825193858379762 52.399308865329544, 4.825193858379762 52.40111066713135))"
2636,5358,1042,GBA,"POLYGON ((4.825193858379762 52.40291246893315, 4.828141587464231 52.40291246893315, 4.828141587464231 52.40111066713135, 4.825193858379762 52.40111066713135, 4.825193858379762 52.40291246893315))"
2637,5359,1042,GBA,"POLYGON ((4.825193858379762 52.40471427073496, 4.828141587464231 52.40471427073496, 4.828141587464231 52.40291246893315, 4.825193858379762 52.40291246893315, 4.825193858379762 52.40471427073496))"
2638,5360,1042,GBA,"POLYGON ((4.825193858379762 52.40651607253676, 4.828141587464231 52.40651607253676, 4.828141587464231 52.40471427073496, 4.825193858379762 52.40471427073496, 4.825193858379762 52.40651607253676))"
2639,5361,1042,GBA,"POLYGON ((4.825193858379762 52.408317874338564, 4.828141587464231 52.408317874338564, 4.828141587464231 52.40651607253676, 4.825193858379762 52.40651607253676, 4.825193858379762 52.408317874338564))"
2640,5362,1042,GBA,"POLYGON ((4.825193858379762 52.41011967614037, 4.828141587464231 52.41011967614037, 4.828141587464231 52.408317874338564, 4.825193858379762 52.408317874338564, 4.825193858379762 52.41011967614037))"
2641,5363,1042,GBA,"POLYGON ((4.825193858379762 52.41192147794217, 4.828141587464231 52.41192147794217, 4.828141587464231 52.41011967614037, 4.825193858379762 52.41011967614037, 4.825193858379762 52.41192147794217))"
2642,5364,1042,GBA,"POLYGON ((4.825193858379762 52.41372327974398, 4.828141587464231 52.41372327974398, 4.828141587464231 52.41192147794217, 4.825193858379762 52.41192147794217, 4.825193858379762 52.41372327974398))"
2643,5365,1041,GBA,"POLYGON ((4.825193858379762 52.41552508154578, 4.828141587464231 52.41552508154578, 4.828141587464231 52.41372327974398, 4.825193858379762 52.41372327974398, 4.825193858379762 52.41552508154578))"
2644,5366,1041,GBA,"POLYGON ((4.825193858379762 52.417326883347584, 4.828141587464231 52.417326883347584, 4.828141587464231 52.41552508154578, 4.825193858379762 52.41552508154578, 4.825193858379762 52.417326883347584))"
2645,5367,1041,GBA,"POLYGON ((4.825193858379762 52.41912868514939, 4.828141587464231 52.41912868514939, 4.828141587464231 52.417326883347584, 4.825193858379762 52.417326883347584, 4.825193858379762 52.41912868514939))"
2646,5368,1041,GBA,"POLYGON ((4.825193858379762 52.42093048695119, 4.828141587464231 52.42093048695119, 4.828141587464231 52.41912868514939, 4.825193858379762 52.41912868514939, 4.825193858379762 52.42093048695119))"
