grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
4459,True,1994.333,1994.856,0.0,0.0,0.0,0.0,0.0,3.0,0.0,376677,Osdorp,2021-07-08,0,14.4175,87.78667,12.4175,14.282269,0.0,0.0,0.0,0.0,1.0,1018.7,1018.3369,6.12,180.0,11.159999,15.367499,17.3675,14.867499,10.117499,0.643,0.645,0.57,0.655
4462,True,1983.75,1983.692,0.0,0.0,0.0,1.0,1.0,2.0,0.0,341981,Osdorp,2020-02-22,14,11.2675,78.78373,7.7175,4.9115734,0.0,0.0,0.0,0.0,3.0,1014.7,1014.3345,39.518097,239.9315,77.4,9.2675,7.5175004,7.8175,9.9675,0.703,0.715,0.712,0.681
4462,True,1983.75,1983.692,0.0,0.0,0.0,1.0,1.0,2.0,0.0,393258,Osdorp,2022-02-18,16,8.8805,66.74836,3.0305,-0.5612211,0.0,0.0,0.0,0.0,1.0,985.3,985.18054,53.712433,232.8996,107.64,8.7805,7.9805,7.5805,9.8805,0.728,0.72,0.699,0.679
4471,True,2010.5,2011.03,0.0,0.0,0.0,0.0,0.0,0.0,10.0,394256,Osdorp,2022-02-20,17,9.6935,91.29987,8.3435,3.1018143,0.9,0.9,0.0,0.0,53.0,995.2,995.2,42.224483,230.88245,74.159996,8.1935,6.8435,7.5935,9.8435,0.755,0.738,0.708,0.682
4472,True,1976.125,1991.23,0.0,0.0,0.0,5.0,0.0,0.0,3.0,404145,Osdorp,2022-06-26,18,17.8305,72.314606,12.7805,17.624994,0.0,0.0,0.0,0.0,1.0,1015.2,1014.96155,7.42159,219.09384,24.48,19.1805,17.880499,14.7305,10.3805,0.614,0.53,0.51,0.649
4576,True,1994.0,1994.114,0.0,0.0,0.0,0.0,0.0,14.0,0.0,130729,Pieter,2012-11-25,12,9.6305,67.619415,3.9305,0.8310008,0.0,0.0,0.0,0.0,0.0,1004.4,1004.2786,50.495052,228.46832,82.799995,8.830501,8.1305,9.1805,12.2805,0.49,0.488,0.484,0.479
4578,True,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,312909,Pieter,2019-02-09,12,9.330501,64.98439,3.0805,1.4255352,0.0,0.0,0.0,0.0,0.0,999.9,999.7792,43.238983,237.23611,78.12,7.9305,6.3805003,5.7805004,10.4805,0.7,0.698,0.657,0.613
4578,True,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,340678,Pieter,2020-02-09,11,8.4305,82.547005,5.6305003,0.42605734,0.4,0.4,0.0,0.0,51.0,998.3,998.17896,47.472248,198.57245,103.32,6.6305003,6.2305,7.5305004,10.2805,0.688,0.678,0.69,0.672
4579,True,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,394369,Pieter,2022-02-21,9,4.487,79.43411,1.237,-3.6282487,2.6,1.3999999,0.84000003,0.0,75.0,992.9,992.9,42.44032,235.36626,72.72,5.137,6.887,7.637,9.837001,0.744,0.742,0.717,0.68
4593,True,1955.167,1955.688,0.0,0.0,0.0,12.0,0.0,0.0,0.0,341079,Osdorp,2020-02-10,9,6.7305,65.56554,0.7305,-2.055972,0.1,0.1,0.0,0.0,51.0,993.7,993.4576,46.47487,267.7804,84.96,6.1305003,7.0805,7.4805,10.2305,0.735,0.735,0.691,0.653
4593,True,1955.167,1955.688,0.0,0.0,0.0,12.0,0.0,0.0,0.0,393956,Osdorp,2022-02-19,13,7.024,61.726555,0.174,0.535295,0.1,0.1,0.0,0.0,51.0,1011.0,1010.6301,30.113304,242.20964,59.76,7.574,7.174,7.574,9.824,0.708,0.717,0.703,0.681
4703,True,1991.917,1991.909,0.0,0.0,0.0,0.0,0.0,12.0,0.0,308492,Pieter,2018-07-28,14,21.961,46.61061,10.011001,18.156178,0.0,0.0,0.0,0.0,1.0,1009.0,1008.5329,29.957972,249.60504,57.6,24.161001,23.461,17.711,11.861,0.31,0.358,0.497,0.644
4703,True,1991.917,1991.909,0.0,0.0,0.0,0.0,0.0,12.0,0.0,308520,Pieter,2018-07-28,18,19.761,53.72254,10.111,16.27765,0.0,0.0,0.0,0.0,0.0,1011.2,1010.7284,24.20314,239.62096,49.68,23.711,23.361,17.761,11.861,0.308,0.357,0.496,0.644
4703,True,1991.917,1991.909,0.0,0.0,0.0,0.0,0.0,12.0,0.0,340683,Pieter,2020-02-09,11,8.437,82.54783,5.637,0.43398523,0.4,0.4,0.0,0.0,51.0,998.3,998.3,47.472248,198.57245,103.32,6.637,6.237,7.537,10.287001,0.688,0.678,0.69,0.672
4703,True,1991.917,1991.909,0.0,0.0,0.0,0.0,0.0,12.0,0.0,340717,Pieter,2020-02-09,13,10.737,74.24364,6.337,3.3166513,0.0,0.0,0.0,0.0,3.0,994.0,994.0,44.554268,195.94547,81.0,8.437,6.387,7.537,10.287001,0.673,0.679,0.691,0.672
4707,True,1964.333,1969.47,0.0,0.0,0.0,12.0,3.0,0.0,0.0,382487,Osdorp,2021-10-04,14,15.9675,64.456696,9.2675,12.122446,0.1,0.1,0.0,0.0,51.0,1012.9,1012.5412,25.071098,201.03758,59.039997,15.0675,13.117499,14.5175,13.0175,0.681,0.674,0.564,0.634
4707,True,1964.333,1969.47,0.0,0.0,0.0,12.0,3.0,0.0,0.0,393153,Osdorp,2022-02-18,16,8.887,66.74977,3.037,-0.5535059,0.0,0.0,0.0,0.0,1.0,985.3,985.3,53.712433,232.8996,107.64,8.787001,7.987,7.587,9.887,0.728,0.72,0.699,0.679
4707,True,1964.333,1969.47,0.0,0.0,0.0,12.0,3.0,0.0,0.0,418781,Osdorp,2022-12-31,12,13.87399959564209,86.30258178710938,11.62399959564209,9.15779972076416,0.0,0.0,0.0,0.0,3.0,1003.7000122070312,1003.4611206054688,35.78515625,233.5911407470703,71.63999938964844,11.574000358581545,8.02400016784668,6.923999786376953,11.77400016784668,0.7369999885559082,0.7319999933242798,0.6620000004768372,0.609000027179718
4718,True,1964.0,1960.853,0.0,0.0,0.0,10.0,0.0,0.0,2.0,341183,Osdorp,2020-02-11,8,5.374,57.17859,-2.426,-3.0880923,0.0,0.0,0.0,0.0,1.0,998.5,998.13257,41.085762,261.94098,74.159996,5.224,6.624,7.474,10.224,0.716,0.723,0.695,0.654
4719,True,1955.0,1955.79,0.0,0.0,0.0,10.0,0.0,0.0,0.0,66184,Osdorp,2008-03-01,9,9.0,70.397865,3.9,-0.16846609,0.0,0.0,0.0,0.0,1.0,996.3,996.3,52.98363,297.9579,95.399994,7.9,7.3,7.0,9.1,0.625,0.603,0.601,0.599
4719,True,1955.0,1955.79,0.0,0.0,0.0,10.0,0.0,0.0,0.0,394146,Osdorp,2022-02-20,10,9.617499,85.86974,7.3675003,3.2286124,0.3,0.3,0.0,0.0,51.0,1002.9,1002.4157,39.152378,237.77127,69.12,7.2675004,6.5175004,7.5675,9.8175,0.746,0.739,0.706,0.682
4720,True,1957.7,1957.743,0.0,0.0,0.0,9.0,0.0,1.0,0.0,308525,Osdorp,2018-07-28,19,18.630499,61.69017,11.1305,15.838593,0.0,0.0,0.0,0.0,0.0,1011.7,1011.4633,21.533897,231.78893,44.28,23.1805,23.5805,17.880499,11.8805,0.3,0.338,0.485,0.641
4723,True,1968.0,1975.01,0.0,0.0,0.0,2.0,0.0,1.0,0.0,403948,Osdorp,2022-06-24,9,18.437,83.75062,15.637,18.099735,0.0,0.0,0.0,0.0,3.0,1006.1,1005.9821,15.463244,257.90524,30.239998,18.387,18.437,14.487,10.287001,0.695,0.516,0.507,0.65
4954,True,1991.818,1992.097,0.0,0.0,0.0,0.0,0.0,22.0,0.0,298312,Pieter,2018-03-18,17,0.487,49.54409,-8.863,-6.452949,0.0,0.0,0.0,0.01,1.0,1012.2,1012.2,25.922499,80.406944,54.719997,2.787,2.937,5.437,8.437,0.66,0.672,0.673,0.666
4967,True,1959.545,1956.596,0.0,0.0,0.0,10.0,0.0,0.0,1.0,373364,Osdorp,2021-05-21,22,10.574,71.199356,5.574,4.6161766,0.1,0.1,0.0,0.0,51.0,996.4,996.04016,33.353954,212.6609,63.36,11.074,11.724,9.824,8.574,0.66,0.642,0.59,0.666
4970,True,1966.4,1969.304,0.0,0.0,0.0,7.0,1.0,1.0,1.0,399655,Osdorp,2022-04-30,17,10.5175,65.938545,4.4175,7.443921,0.0,0.0,0.0,0.0,3.0,1025.9,1025.4058,11.901798,356.53183,24.48,11.9175,9.7675,9.7675,9.0175,0.493,0.52,0.571,0.677
5083,True,1975.5,1975.331,0.0,0.0,0.0,3.0,7.0,0.0,0.0,293433,Pieter,2018-01-18,10,5.074,80.95275,2.074,-6.8523064,0.0,0.0,0.0,0.0,3.0,986.4,986.1577,69.55736,295.76926,135.35999,5.174,4.974,6.924,10.874,0.732,0.721,0.693,0.643
5092,True,2011.529,2005.441,0.0,0.0,0.0,0.0,0.0,4.0,13.0,338893,Osdorp,2020-01-14,18,11.774,78.591774,8.174,5.622284,0.0,0.0,0.0,0.0,3.0,1000.0,999.6405,38.90832,202.29367,70.56,8.874,7.524,7.674,10.974,0.718,0.71,0.685,0.639
5096,True,1968.75,1971.106,0.0,0.0,0.0,5.0,1.0,1.0,1.0,299659,Osdorp,2018-04-05,10,5.6175003,74.91565,1.5174999,-0.97709227,0.0,0.0,0.0,0.0,3.0,1009.6,1009.1051,32.33794,316.35312,56.16,7.0675,8.1675,6.5675,7.9175,0.719,0.723,0.689,0.658
5218,True,1958.333,1958.912,0.0,0.0,0.0,6.0,0.0,0.0,0.0,276755,Osdorp,2017-06-22,16,19.530499,88.230484,17.530499,19.273453,4.4,4.4,0.0,0.0,63.0,1008.2,1007.9647,20.316889,240.25522,47.88,23.880499,20.8305,15.7805,10.080501,0.466,0.446,0.521,0.632
5220,True,1997.714,1996.981,0.0,0.0,0.0,0.0,0.0,7.0,0.0,293258,Osdorp,2018-01-18,8,7.774,71.66095,2.974,-1.317997,0.4,0.4,0.0,0.0,51.0,981.8,981.44196,51.241543,250.29193,95.03999,4.974,4.874,6.874,10.924,0.741,0.719,0.691,0.63
5222,True,1962.214,1959.007,0.0,0.0,0.0,12.0,0.0,0.0,2.0,291229,Teunis,2017-12-27,19,2.2305,98.93694,2.0805,-3.4037042,0.6,0.6,0.0,0.0,53.0,984.8,984.5556,26.415268,342.5527,42.48,5.0305004,6.3805003,7.7805004,11.7805,0.708,0.692,0.675,0.611
5222,True,1962.214,1959.007,0.0,0.0,0.0,12.0,0.0,0.0,2.0,392977,Teunis,2022-02-18,15,9.1305,66.09836,3.1305,-1.1098032,0.4,0.4,0.0,0.0,51.0,984.9,984.6615,59.31703,225.7376,106.56,8.7805,7.8805003,7.5305004,9.830501,0.737,0.726,0.702,0.681
5225,True,2002.0,2002.701,0.0,0.0,0.0,0.0,0.0,2.0,1.0,341635,GBA,2020-02-17,14,8.9545,68.918686,3.5544999,2.3108377,0.0,0.0,0.0,0.0,0.0,1008.4,1007.6676,35.208298,232.89568,66.96,8.8545,8.2045,7.6045003,10.054501,0.719,0.722,0.704,0.659
5225,True,2002.0,2002.701,0.0,0.0,0.0,0.0,0.0,2.0,1.0,392748,GBA,2022-02-17,13,8.804501,56.21138,0.55450004,0.9397526,0.0,0.0,0.0,0.0,1.0,1005.2,1004.4697,39.96162,269.48386,75.96,9.7545,8.2045,7.4045,9.8545,0.713,0.723,0.698,0.68
5324,True,1957.8,1960.101,0.0,2.0,0.0,0.0,0.0,2.0,1.0,341535,Pieter,2020-02-16,8,13.087001,79.584404,9.637,6.3052006,0.2,0.2,0.0,0.0,51.0,997.1,997.1,45.91235,208.57451,83.520004,10.437,8.337001,7.537,10.137,0.703,0.707,0.707,0.676
5325,True,1995.0,1999.234,0.0,0.0,0.0,0.0,0.0,2.0,1.0,315564,Pieter,2019-03-16,15,10.5175,74.71861,6.2175,2.9048243,0.0,0.0,0.0,0.0,3.0,1000.9,1000.5385,45.68597,229.15395,97.2,9.6675,7.6675,7.7675004,9.5675,0.728,0.732,0.702,0.629
5330,True,1972.5,1982.678,0.0,0.0,0.0,5.0,1.0,0.0,2.0,116826,Pieter,2012-01-05,16,6.8435,70.72022,1.8935,-1.1345868,0.0,0.0,0.0,0.0,1.0,995.6,995.4787,42.26897,316.38028,66.96,6.7935004,7.1935,8.1935,10.9935,0.652,0.658,0.635,0.581
5330,True,1972.5,1982.678,0.0,0.0,0.0,5.0,1.0,0.0,2.0,393519,Pieter,2022-02-18,17,7.274,70.55382,2.274,-1.6775823,0.2,0.2,0.0,0.0,51.0,986.7,986.45953,49.40401,247.73337,104.03999,8.374,7.974,7.574,9.874,0.727,0.72,0.7,0.679
5332,True,1970.167,1982.289,0.0,0.0,0.0,4.0,0.0,2.0,0.0,366326,Pieter,2021-02-07,0,-0.6695,81.0345,-3.5195,-8.374788,0.9,0.0,0.63,0.01,73.0,1004.9,1004.7741,34.936695,63.699043,58.32,1.5304999,4.8305,6.0805,10.2805,0.712,0.72,0.713,0.67
5332,True,1970.167,1982.289,0.0,0.0,0.0,4.0,0.0,2.0,0.0,394217,Pieter,2022-02-20,14,9.2805,90.038536,7.7305,2.8228116,0.4,0.4,0.0,0.0,51.0,1000.3,1000.1791,40.23795,236.3099,72.0,7.9805,6.7305,7.6305003,9.830501,0.745,0.738,0.705,0.68
5332,True,1970.167,1982.289,0.0,0.0,0.0,4.0,0.0,2.0,0.0,441045,Pieter,2023-10-03,6,18.08049964904785,85.33563995361328,15.580500602722168,15.812442779541016,0.0,0.0,0.0,0.0,3.0,1007.5,1007.3819580078124,28.55142593383789,246.99110412597656,56.519996643066406,17.480499267578125,17.030498504638672,15.98050022125244,13.780500411987305,0.6019999980926514,0.6060000061988831,0.5559999942779541,0.6299999952316284
5333,True,1959.833,1959.136,0.0,0.0,0.0,12.0,0.0,0.0,0.0,368630,Pieter,2021-03-11,9,10.6805,70.23957,5.4805,2.8063264,0.0,0.0,0.0,0.0,0.0,990.1,989.9809,46.3548,226.88817,93.24,7.8805003,5.6305003,6.5305004,9.2305,0.69,0.665,0.677,0.683
5337,True,1977.0,1974.28,0.0,0.0,0.0,2.0,0.0,2.0,0.0,394245,Osdorp,2022-02-20,16,9.6045,90.98482,8.2045,3.3280907,1.5,1.5,0.0,0.0,61.0,997.5,996.8977,39.81704,232.71559,70.56,8.1545,6.8045,7.6045003,9.804501,0.756,0.739,0.706,0.68
5343,True,1953.9,1953.782,0.0,0.0,0.0,10.0,0.0,0.0,0.0,394427,Osdorp,2022-02-21,13,8.3805,75.6584,4.3305,0.4413805,0.3,0.3,0.0,0.0,51.0,995.0,994.7584,45.14377,311.44373,90.0,6.7805004,6.6805,7.5805,9.7805,0.754,0.746,0.718,0.682
5346,True,1956.636,1957.186,0.0,0.0,0.0,11.0,0.0,0.0,0.0,443141,Teunis,2023-10-30,11,13.52400016784668,82.34892272949219,10.574000358581545,11.091290473937988,0.0,0.0,0.0,0.0,2.0,998.5999755859376,998.2431030273438,17.935081481933594,190.40765380859372,31.319997787475582,11.62399959564209,11.12399959564209,12.923999786376951,13.923999786376951,0.7210000157356262,0.7310000061988831,0.7099999785423279,0.6420000195503235
5458,True,1958.273,1958.638,0.0,0.0,0.0,11.0,0.0,0.0,0.0,394458,Pieter,2022-02-21,15,8.161,72.242935,3.461,1.4360662,0.0,0.0,0.0,0.0,0.0,1001.9,1001.4137,35.64182,315.81836,77.76,7.311,6.761,7.611,9.811001,0.745,0.747,0.719,0.681
5463,True,1996.923,1996.842,0.0,0.0,0.0,0.0,0.0,13.0,0.0,368639,Osdorp,2021-03-11,10,10.6305,68.5424,5.0805,1.7863479,0.1,0.1,0.0,0.0,51.0,990.0,989.8809,52.416794,232.81522,112.32,8.4305,5.7305,6.5305004,9.2305,0.688,0.665,0.677,0.683
5467,True,1967.0,1968.102,0.0,0.0,0.0,2.0,0.0,0.0,0.0,393418,Osdorp,2022-02-18,17,7.4045,70.57973,2.4045,-1.8769636,0.3,0.3,0.0,0.0,51.0,986.2,985.47974,51.82625,249.67677,102.6,8.1545,7.8545003,7.5045004,9.804501,0.732,0.727,0.702,0.681
5472,True,1953.0,1953.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,368641,Teunis,2021-03-11,10,10.624,68.54106,5.074,2.0184093,0.0,0.0,0.0,0.0,3.0,989.6,989.24255,50.77149,231.91118,104.03999,8.424,5.724,6.524,9.174,0.69,0.668,0.679,0.68
5474,True,1994.0,1987.857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,373321,GBA,2021-05-21,16,13.824,53.634678,4.574,6.2795143,0.0,0.0,0.0,0.0,0.0,998.4,998.0436,42.77794,226.36386,78.479996,14.274,11.624,9.824,8.574,0.658,0.643,0.59,0.666
5578,True,2009.706,2009.998,0.0,0.0,0.0,1.0,0.0,1.0,15.0,326838,Pieter,2019-08-10,15,21.280499,56.66725,12.330501,15.955723,0.0,0.0,0.0,0.0,1.0,1008.3,1008.18317,41.492245,231.34018,77.76,21.4805,18.880499,17.130499,12.330501,0.598,0.526,0.522,0.621
5579,True,1993.667,1996.718,0.0,0.0,0.0,2.0,0.0,0.0,4.0,342508,Pieter,2020-02-29,14,7.274,78.452866,3.774,0.76495934,0.5,0.5,0.0,0.0,53.0,983.8,983.56024,34.57687,255.52966,81.36,8.374,6.324,7.574,9.874,0.732,0.736,0.727,0.69
5581,True,1981.125,1989.616,0.0,0.0,0.0,4.0,0.0,0.0,4.0,392869,Pieter,2022-02-18,15,9.117499,65.62971,3.0175,-1.2239008,0.1,0.1,0.0,0.0,51.0,985.4,985.04236,59.865086,227.19325,106.2,8.867499,7.9175,7.5675,9.867499,0.731,0.72,0.699,0.679
5581,True,1981.125,1989.616,0.0,0.0,0.0,4.0,0.0,0.0,4.0,394287,Pieter,2022-02-20,20,9.874,90.695526,8.424,2.3329082,1.3,1.3,0.0,0.0,61.0,989.5,989.26105,48.87787,225.59674,86.76,8.424,7.024,7.624,9.824,0.76,0.75,0.708,0.68
5592,True,1957.0,1957.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,393891,Osdorp,2022-02-19,11,6.798,59.038567,-0.652,-0.4437852,0.0,0.0,0.0,0.0,1.0,1011.0,1010.13696,34.417206,254.21918,61.199997,6.698,7.198,7.548,9.798,0.706,0.717,0.703,0.681
5593,True,1953.667,1954.361,0.0,0.0,0.0,15.0,0.0,0.0,0.0,292066,Osdorp,2018-01-03,13,7.911,73.74007,3.511,-0.85423946,0.4,0.4,0.0,0.0,51.0,988.8,988.1992,49.698254,277.07346,90.36,7.011,6.911,7.711,11.511001,0.746,0.741,0.693,0.616
5596,True,1954.429,1954.431,0.0,0.0,0.0,14.0,0.0,0.0,0.0,342203,Teunis,2020-02-24,18,9.4305,88.228294,7.5805,3.3869553,0.0,0.0,0.0,0.0,3.0,1001.3,1001.05786,37.14286,236.46393,68.03999,7.9305,7.2305,7.8805003,9.9305,0.749,0.751,0.716,0.665
5703,True,1962.167,1962.222,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8398,Pieter,2018-12-21,13,12.0675,88.7525,10.2675,7.0658703,0.0,0.0,0.0,0.0,3.0,995.6,995.24225,34.936695,243.69905,64.799995,8.7175,6.7675004,7.7175,12.4675,0.711,0.667,0.587,0.609
5707,True,1979.778,1981.216,0.0,0.0,0.0,1.0,4.0,4.0,0.0,393440,Pieter,2022-02-18,17,7.2675004,70.55253,2.2675,-1.6852403,0.2,0.2,0.0,0.0,51.0,986.7,986.3394,49.40401,247.73337,104.03999,8.367499,7.9675,7.5675,9.867499,0.727,0.72,0.7,0.679
5708,True,2006.667,2009.558,0.0,0.0,0.0,0.0,0.0,1.0,2.0,82542,Pieter,2009-05-26,2,16.6175,93.52126,15.5675,17.29666,0.0,0.0,0.0,0.0,3.0,1008.0,1007.4059,8.311245,162.3498,12.24,16.4675,15.9175,12.0175,8.6675,0.45,0.48,0.513,0.59
5714,True,1968.8,1979.372,0.0,0.0,0.0,4.0,0.0,0.0,1.0,392802,Pieter,2022-02-18,9,10.1675,89.19476,8.4675,4.7882175,0.1,0.1,0.0,0.0,51.0,994.2,993.84033,34.131718,206.29472,60.120003,7.5675,7.8175,7.5175004,9.867499,0.714,0.714,0.699,0.679
5714,True,1968.8,1979.372,0.0,0.0,0.0,4.0,0.0,0.0,1.0,394238,Pieter,2022-02-20,15,9.5675,90.366554,8.0675,3.2648768,0.3,0.3,0.0,0.0,51.0,998.9,998.538,39.756783,234.58286,71.28,8.117499,6.7675004,7.6175003,9.8175,0.744,0.738,0.706,0.68
5722,True,1953.647,1953.514,0.0,0.0,0.0,17.0,0.0,0.0,0.0,265611,Teunis,2017-02-01,8,0.7175,87.74527,-1.0825,-3.7974913,0.0,0.0,0.0,0.0,3.0,1014.6,1014.0938,15.281989,136.90913,27.0,1.5174999,3.5175,4.1175003,9.2175,0.657,0.66,0.65,0.626
5722,True,1953.647,1953.514,0.0,0.0,0.0,17.0,0.0,0.0,0.0,311805,Teunis,2019-01-26,9,6.9175,93.34797,5.9175,2.628852,0.0,0.0,0.0,0.0,3.0,1005.5,1005.00964,22.427162,251.27411,39.96,0.11750001,1.3675,5.8675003,11.1675,0.655,0.632,0.608,0.601
5722,True,1953.647,1953.514,0.0,0.0,0.0,17.0,0.0,0.0,0.0,390659,Teunis,2022-01-20,8,3.6675,66.8128,-1.9325,-1.6049733,0.0,0.0,0.0,0.0,1.0,1027.6,1027.0927,19.66536,336.2505,41.399998,3.7175,5.0675,6.8175,10.6675,0.67,0.677,0.699,0.672
5723,True,1954.263,1954.229,0.0,0.0,0.0,19.0,0.0,0.0,0.0,363459,Teunis,2020-12-29,15,4.4805,90.62491,3.0805,1.7340446,0.2,0.2,0.0,0.0,51.0,989.2,988.9564,7.8625183,254.05453,15.4800005,4.6305003,4.6305003,7.9805,11.9305,0.726,0.729,0.715,0.623
5727,True,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,293600,GBA,2018-01-18,11,5.4045,78.163734,1.9045,-3.2676778,0.1,0.1,0.0,0.0,51.0,991.9,991.1703,47.040302,305.028,125.27999,5.1545,4.9545,6.8545003,10.8545,0.73,0.721,0.692,0.63
5727,True,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,424333,GBA,2023-03-13,11,13.404500007629396,70.53153228759766,8.154500007629395,5.452381134033203,0.0,0.0,0.0,0.0,2.0,992.9000244140624,992.1901245117188,51.21877670288086,231.27728271484372,90.72000122070312,10.404500007629396,5.9045000076293945,5.954500198364258,9.454500198364258,0.7070000171661377,0.703000009059906,0.6819999814033508,0.6669999957084656
5825,True,2014.857,2015.853,0.0,0.0,0.0,0.0,0.0,0.0,7.0,368947,Pieter,2021-03-13,15,7.5435004,72.38192,2.8935,0.08081198,0.1,0.1,0.0,0.0,51.0,991.4,991.5205,39.966484,262.23492,79.92,7.7935004,6.4435,6.6435003,9.1935,0.705,0.686,0.678,0.683
5825,True,2014.857,2015.853,0.0,0.0,0.0,0.0,0.0,0.0,7.0,392938,Pieter,2022-02-18,15,9.1305,65.63259,3.0305,-1.2084713,0.1,0.1,0.0,0.0,51.0,985.4,985.28094,59.865086,227.19325,106.2,8.8805,7.9305,7.5805,9.8805,0.731,0.72,0.699,0.679
5825,True,2014.857,2015.853,0.0,0.0,0.0,0.0,0.0,0.0,7.0,394083,Pieter,2022-02-19,20,5.1435003,87.22448,3.1935,-0.66764784,2.3,1.9,0.28,0.0,73.0,1002.4,1002.52313,29.024128,226.00499,57.96,5.0435004,7.0935,7.6435003,9.893499,0.756,0.729,0.701,0.679
5831,True,1996.2,1997.134,0.0,0.0,0.0,0.0,0.0,4.0,1.0,393309,Pieter,2022-02-18,16,8.8545,66.74273,3.0045,-0.5920763,0.0,0.0,0.0,0.0,1.0,985.3,984.7034,53.712433,232.8996,107.64,8.7545,7.9545,7.5545,9.8545,0.728,0.72,0.699,0.679
5832,True,1990.0,1975.232,0.0,0.0,0.0,1.0,1.0,1.0,2.0,393589,Pieter,2022-02-18,18,6.974,65.14953,0.87399995,-2.4881725,0.0,0.0,0.0,0.0,1.0,989.6,989.3585,51.268097,261.92688,97.56,7.974,7.974,7.574,9.874,0.724,0.72,0.7,0.679
5837,True,1985.0,1981.613,0.0,0.0,0.0,3.0,0.0,1.0,3.0,130755,Pieter,2012-11-25,14,9.9805,65.1301,3.7305,1.7782068,0.0,0.0,0.0,0.0,0.0,1005.0,1004.6364,46.1306,235.81383,79.56,9.0305,8.0305,9.3805,12.3805,0.621,0.619,0.618,0.607
5838,True,1986.0,1970.714,0.0,0.0,0.0,5.0,0.0,2.0,5.0,46128,Pieter,2007-01-09,15,11.737,76.21729,7.687,4.7164755,0.0,0.0,0.0,0.0,2.0,1007.1,1006.85834,44.023155,230.97432,73.439995,10.587001,9.087001,8.837001,11.987,0.637,0.644,0.626,0.572
5838,True,1986.0,1970.714,0.0,0.0,0.0,5.0,0.0,2.0,5.0,393949,Pieter,2022-02-19,13,7.124,60.642605,0.024,0.65365267,0.3,0.3,0.0,0.0,51.0,1011.2,1010.95355,29.827904,240.34099,59.76,7.474,7.224,7.624,9.874,0.706,0.713,0.701,0.679
5839,True,2006.231,1997.937,0.0,0.0,0.0,1.0,1.0,0.0,11.0,298189,Pieter,2018-03-17,8,-3.1325,60.58231,-9.6825,-11.586298,0.2,0.0,0.14,0.0,71.0,1010.1,1009.7165,35.834015,67.557205,65.88,0.8175,4.4675,5.5675,8.4675,0.677,0.681,0.674,0.666
5842,True,2011.0,2012.646,0.0,0.0,0.0,0.0,0.0,0.0,2.0,283109,Teunis,2017-09-13,0,12.611,85.889175,10.311001,8.99679,1.6,1.6,0.0,0.0,61.0,1000.5,1000.02185,25.509243,188.93051,53.639996,13.661,14.811001,15.361,13.761001,0.727,0.676,0.53,0.61
5849,True,2000.25,2000.651,0.0,0.0,0.0,0.0,0.0,2.0,2.0,421453,Teunis,2023-02-01,13,7.96750020980835,75.58836364746094,3.9175000190734863,1.247532844543457,0.5,0.5,0.0,0.0,53.0,1016.9000244140624,1016.4057006835938,36.21714401245117,276.2771911621094,69.83999633789062,6.817500114440918,5.917500019073486,6.517500400543213,10.667499542236328,0.6869999766349792,0.6930000185966492,0.7049999833106995,0.6549999713897705
5852,True,1998.667,1995.37,0.0,0.0,0.0,0.0,0.0,1.0,2.0,275203,Teunis,2017-06-06,12,15.4045,60.934998,7.9045,9.618296,0.1,0.1,0.0,0.0,51.0,995.0,994.2936,39.001472,203.9625,74.159996,16.904501,16.2045,14.3545,9.1545,0.438,0.465,0.545,0.637
5953,True,1966.4,1968.779,0.0,0.0,0.0,3.0,2.0,0.0,0.0,370323,Pieter,2021-04-05,11,4.3435,46.771732,-6.0565,-3.4846525,0.1,0.0,0.07,0.0,71.0,1011.7,1011.8243,35.04596,326.3099,70.56,6.0935,7.4435,8.0935,8.7935,0.613,0.619,0.663,0.682
5956,True,1995.25,1972.095,0.0,0.0,0.0,1.0,0.0,1.0,2.0,393241,Pieter,2022-02-18,16,8.861,66.74413,3.011,-0.58436394,0.0,0.0,0.0,0.0,1.0,985.3,984.8225,53.712433,232.8996,107.64,8.761001,7.961,7.561,9.861,0.728,0.72,0.699,0.679
