Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,Incident_ID
2023-11-02,8614,52.412822378843074,4.903308679118192,16,True,3.964,0.0,1884.4,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.712999,80.191,6.463,2.1565852,0.3,0.3,0.0,0.0,51.0,968.4,968.75073,100.0,100.0,100.0,79.0,0.061715234,0.23903471,45.685966,71.51053,192.28394,193.68648,80.64,9.813,11.113,12.712999,13.962999,0.756,0.755,0.733,0.65,N1707
2013-04-18,6232,52.40020976623045,4.84730182651328,13,True,10.521,0.0,1997.205,0.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.7435,61.328247,4.5435004,4.300379,0.0,0.0,0.0,0.0,0.0,1014.6,1014.4782,14.7,15.0,2.0,0.0,0.26922262,0.5341157,45.94057,63.721016,232.32184,232.80632,78.479996,13.393499,10.2435,6.3435,6.4435,0.533,0.547,0.559,0.617,N1708
2019-06-08,12212,52.364173730194366,4.988792822567794,16,True,17.324,0.42,1986.099,0.0,7.0,4.0,47.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.187,56.9151,7.637,9.756424,0.0,0.0,0.0,0.0,1.0,1015.6,1015.6,20.4,12.0,16.0,0.0,0.2854632,0.7935854,39.888584,57.461452,233.44028,233.91975,74.88,16.687,15.087001,13.387,9.987,0.623,0.537,0.525,0.61,N1709
2021-03-11,12565,52.32453409055468,4.997636009821202,15,True,11.5,0.4,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.7805,73.56213,5.2805004,3.1219196,0.1,0.1,0.0,0.0,51.0,994.9,994.78,64.8,34.0,57.0,0.0,0.1291778,0.32047802,37.72278,55.63718,246.3706,246.7527,67.67999,9.1805,6.2805004,6.5805,9.2805,0.683,0.659,0.668,0.654,N1710
2007-01-01,11172,52.2921016581222,4.965210989892042,13,True,12.135,0.451,1999.793,17.0,12.0,1.0,0.0,2.0,3.0,8.0,0.0,3.0,8.0,0.0,0.0,6.0,10.0,0.0,16.0,1.0,7.474,76.0384,3.524,1.1560707,0.3,0.3,0.0,0.0,51.0,1011.3,1010.9306,41.4,22.0,36.0,0.0,0.07385293,0.24852413,32.933605,50.662884,285.85944,287.7913,65.159996,7.374,7.674,8.174,12.224,0.701,0.685,0.657,0.61,N1711
2012-09-24,6055,52.30651607253664,4.844354097428811,16,True,6.427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,14.274,81.62746,11.174,7.2492027,0.2,0.2,0.0,0.0,51.0,988.4,988.16504,100.0,63.0,100.0,3.0,0.07966026,0.29927802,50.659046,73.21819,219.2321,221.21233,77.4,14.124,13.324,14.324,14.624,0.514,0.507,0.423,0.453,N1712
2018-01-20,5889,52.23264219866267,4.841406368344342,15,True,13.978,0.0,1945.961,2.0,4.0,0.0,6.0,0.0,8.0,16.0,3.0,4.0,77.0,1.0,0.0,15.0,5.0,1.0,11.0,0.0,3.8935,89.94074,2.3935,0.98307896,0.0,0.0,0.0,0.0,3.0,999.3,999.5467,100.0,58.0,99.0,100.0,0.025417589,0.081423104,8.12197,12.074766,167.19574,169.6952,19.08,3.6935,3.7435,5.8435,8.7935,0.407,0.411,0.411,0.387,N1713
2023-07-05,7113,52.41102057704127,4.867935930104563,14,True,10.682,0.422,1948.431,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,6.0,5.0,18.0,0.0,15.856501,79.451195,12.3065,12.376724,0.1,0.1,0.0,0.0,51.0,1010.4,1010.6387,77.1,77.0,13.0,0.0,0.21517432,0.3705243,28.802248,41.773964,270.71616,271.4814,57.239998,15.2565,16.1565,16.0065,10.8065,0.683,0.505,0.547,0.666,N1714
2023-07-05,11858,52.40201156803226,4.979949635314387,14,True,8.73,0.249,1984.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,15.65,80.473145,12.3,11.904753,0.3,0.3,0.0,0.0,51.0,1010.3,1010.5393,100.0,100.0,25.0,5.0,0.21392244,0.3474822,30.608469,42.853607,271.34784,271.4441,64.439995,15.25,16.35,16.2,11.0,0.684,0.465,0.533,0.651,N1715
2023-07-05,4734,52.40381336983405,4.81192907749965,9,True,6.0,0.0,1721.905,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.624,79.66093,10.174,6.0162945,2.5,2.5,0.0,0.0,63.0,1001.4,1001.0421,100.0,87.0,100.0,100.0,0.08455559,0.31765962,52.620377,82.45257,267.2551,268.99933,104.76,13.224,16.474,15.974,10.774,0.727,0.509,0.547,0.666,N1716
2023-07-05,12206,52.35336291938354,4.988792822567794,17,True,3.3,0.303,1985.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,16.437,70.64204,11.087001,13.570007,0.1,0.1,0.0,0.0,51.0,1011.8,1011.8,41.4,32.0,21.0,0.0,0.21222296,0.54934,21.96295,30.24214,269.06082,270.68204,46.8,17.387,16.387,16.137,10.887,0.648,0.451,0.536,0.651,N1717
2023-07-05,6210,52.360570126590765,4.84730182651328,17,True,17.5,0.0,1982.286,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.248,70.60586,10.898,13.481363,0.0,0.0,0.0,0.0,1.0,1011.8,1011.08356,35.699997,29.0,16.0,0.0,0.20798096,0.54344964,20.883104,29.5551,270.98773,272.79263,46.079998,17.098,16.148,15.948,10.798,0.66,0.514,0.537,0.661,N1718
2023-07-05,7597,52.3821917482124,4.87972684644244,9,True,12.042,0.356,1964.153,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,6.0,0.0,7.0,0.0,13.585,79.65538,10.135,5.9660683,2.5,2.5,0.0,0.0,63.0,1001.4,1000.327,100.0,87.0,100.0,100.0,0.08442419,0.31694233,52.620377,82.45257,267.2551,268.99933,104.76,13.185,16.435,15.935,10.735001,0.727,0.509,0.547,0.666,N1719
2023-07-05,14959,52.35876832478895,5.053642862426113,17,True,10.579,0.355,1987.744,25.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.437,70.64204,11.087001,13.570007,0.1,0.1,0.0,0.0,51.0,1011.8,1011.8,41.4,32.0,21.0,0.0,0.21222296,0.54934,21.96295,30.24214,269.06082,270.68204,46.8,17.387,16.387,16.137,10.887,0.648,0.451,0.536,0.651,N1720
2023-07-05,4743,52.4200295860503,4.81192907749965,17,True,10.5,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.456501,76.21828,12.2565,14.061293,0.0,0.0,0.0,0.0,1.0,1011.6,1011.8389,33.9,27.0,16.0,0.0,0.19730085,0.4455241,21.2522,29.914679,271.94144,272.75903,43.92,16.8065,16.1565,16.0065,10.8065,0.67,0.513,0.547,0.666,N1721
2019-06-08,9110,52.40561517163585,4.915099595456067,13,True,13.231,0.409,1975.879,13.0,0.0,6.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,10.0,1.0,15.5175,80.720055,12.2175,10.855186,1.9,1.9,0.0,0.0,61.0,1013.2,1012.7205,46.2,14.0,34.0,44.0,0.2235616,0.34019387,36.71294,54.0048,221.82008,222.83891,77.4,15.3175,14.867499,13.2675,9.9175,0.703,0.594,0.536,0.617,N1722
2017-06-08,7085,52.360570126590765,4.867935930104563,21,True,9.797,0.245,1601.876,0.0,2.0,1.0,3.0,15.0,22.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,42.0,0.0,15.6414995,77.60977,11.7415,14.954971,0.0,0.0,0.0,0.0,1.0,1010.9,1010.0633,40.5,2.0,26.0,77.0,0.011188689,0.39823115,8.4042845,20.288164,189.86574,207.47435,17.64,16.5415,15.5415,14.1915,9.2915,0.547,0.492,0.56,0.643,N1723
2022-02-20,7955,52.35156111758174,4.888570033695846,19,True,12.079,0.0,1935.5,0.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,9.722,91.301735,8.372,2.2385254,0.9,0.9,0.0,0.0,53.0,992.0,990.8029,100.0,100.0,100.0,100.0,0.017059332,0.105020046,48.390213,75.70022,226.80872,227.89134,86.03999,8.322,6.922,7.572,9.772,0.758,0.748,0.707,0.68,N1724
2023-11-02,6067,52.328137694158286,4.844354097428811,15,True,14.097,0.0,1975.216,11.0,7.0,3.0,33.0,0.0,25.0,32.0,2.0,4.0,127.0,0.0,0.0,13.0,1.0,8.0,156.0,0.0,9.787001,83.286095,7.087,2.260985,1.2,1.2,0.0,0.0,55.0,968.1,968.1,100.0,100.0,100.0,100.0,0.05492423,0.20268607,46.48463,72.91577,187.56523,189.0902,91.439995,10.287001,11.287001,12.837001,13.987,0.756,0.744,0.707,0.631,N1725
2021-12-20,11674,52.29570526172581,4.977001906229918,11,True,12.0,0.325,1983.667,0.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6805,74.04141,2.3805,3.9946117,0.0,0.0,0.0,0.0,2.0,1029.0,1028.749,62.1,69.0,0.0,0.0,0.0570628,0.25500083,6.5693827,10.483357,9.462261,15.945477,12.599999,6.1805,6.9305,8.080501,11.830501,0.675,0.683,0.694,0.653,N1726
2023-07-05,12918,52.28489445091499,5.006479197074608,9,True,11.593,0.0,1786.618,5.0,16.0,13.0,6.0,0.0,21.0,2.0,9.0,11.0,2.0,2.0,0.0,5.0,2.0,3.0,5.0,0.0,12.95,85.06984,10.5,6.499851,1.8,1.8,0.0,0.0,61.0,1002.8,1002.92004,100.0,100.0,100.0,100.0,0.06425593,0.2231623,45.33428,69.84093,257.61926,259.90652,84.24,13.15,16.6,16.0,10.85,0.695,0.422,0.538,0.661,N1727
2023-07-05,5750,52.20741697343743,4.838458639259873,9,True,13.994,0.0,2005.183,6.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,12.912999,85.34977,10.513,6.9392414,2.0,2.0,0.0,0.0,61.0,1003.7,1004.29944,100.0,91.0,100.0,18.0,0.06395528,0.21844947,42.093834,65.04453,257.15228,260.12067,82.439995,13.363,16.063,16.613,12.662999,0.411,0.241,0.268,0.369,N1728
2009-05-24,9137,52.22903859505906,4.918047324540537,18,True,11.593,0.336,1980.065,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,16.0,3.0,1.0,20.0,8.0,7.0,1.0,12.0,0.0,15.9825,66.66094,9.7825,14.15078,0.0,0.0,0.0,0.0,0.0,1020.8,1021.6445,0.0,0.0,0.0,0.0,0.1338499,0.60607564,12.245294,16.919998,358.31534,360.0,24.84,18.582499,15.882501,11.9825,8.5325,0.404,0.421,0.449,0.519,N1729
2023-07-28,12250,52.20741697343743,4.991740551652264,14,True,9.0,0.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.05,73.99677,17.2,22.206543,0.3,0.3,0.0,0.0,51.0,1007.3,1007.5329,42.9,31.0,25.0,0.0,0.3373927,0.68957365,16.87398,22.45315,258.92984,257.96942,32.760002,22.2,17.55,16.3,11.95,0.616,0.534,0.517,0.652,N1730
2009-05-08,12924,52.29570526172581,5.006479197074608,15,True,12.748,0.0,1981.228,6.0,0.0,8.0,0.0,1.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,74.0,0.0,12.2065,71.75644,7.2565,6.761915,0.3,0.3,0.0,0.0,51.0,1012.6,1012.84235,33.6,30.0,11.0,0.0,0.17116922,0.40213513,32.491867,45.985683,260.43338,260.53775,68.4,14.3065,12.0065,10.5065,7.9564996,0.572,0.562,0.609,0.662,N1731
2020-08-26,6909,52.268678234698754,4.864988201020093,11,True,17.366,0.234,1986.691,0.0,0.0,0.0,0.0,2.0,8.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,17.0565,81.188835,13.8065,12.775513,0.3,0.3,0.0,0.0,51.0,1005.7,1006.1739,100.0,98.0,100.0,0.0,0.109457605,0.3660369,37.801712,57.239998,269.45435,270.0,81.0,16.9065,17.0565,18.456501,15.6565,0.379,0.339,0.239,0.334,N1732
2011-02-05,7275,52.25246201848251,4.873831388273501,6,True,9.506,0.403,1897.106,1.0,0.0,5.0,3.0,21.0,1.0,4.0,8.0,20.0,0.0,12.0,0.0,1.0,5.0,0.0,13.0,0.0,9.5,80.71516,6.35,1.779788,0.0,0.0,0.0,0.0,3.0,1014.5,1014.74536,100.0,99.0,0.0,97.0,0.045807414,0.22940898,46.630768,69.69511,235.69646,236.80243,74.88,7.5,5.4,4.35,8.15,0.631,0.638,0.655,0.629,N1733
2017-04-11,2164,52.277687243707774,4.75297449581027,22,True,9.346,0.0,2004.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,79.748566,5.25,4.808735,0.0,0.0,0.0,0.0,3.0,1022.3,1022.6722,85.8,59.0,32.0,45.0,0.02108658,0.22597122,17.673029,32.042023,236.6336,242.57135,30.599998,9.25,10.25,9.05,6.85,0.306,0.318,0.354,0.373,N1734
2012-06-08,6100,52.38759715361782,4.844354097428811,17,True,11.8,0.0,1982.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1045,63.19816,9.1045,9.618719,0.0,0.0,0.0,0.0,2.0,1003.6,1002.7706,53.7,19.0,19.0,84.0,0.22123851,0.6742685,42.87477,60.42104,220.91429,221.86026,68.76,17.3045,14.7545,12.4045,9.2545,0.569,0.564,0.546,0.591,N1735
2018-05-29,8100,52.38759715361782,4.891517762780315,19,True,15.582,0.0,1985.885,4.0,4.0,2.0,1.0,0.0,2.0,6.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,88.407555,19.65,24.708553,0.0,0.0,0.0,0.0,2.0,1010.5,1010.6172,51.9,1.0,36.0,98.0,0.038468182,0.29995346,4.3349743,12.429127,318.36655,10.007925,11.879999,22.8,20.35,14.25,9.25,0.564,0.528,0.61,0.658,N1736
2020-08-24,10351,52.38939895541962,4.944576886300758,11,True,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.474,76.0459,14.174,16.880533,0.1,0.1,0.0,0.0,51.0,1014.0,1013.7624,100.0,99.0,20.0,0.0,0.2611029,0.5095662,20.275383,26.795223,263.88458,263.82993,43.56,18.824001,18.474,18.074001,12.774,0.529,0.436,0.457,0.612,N1737
2022-09-18,9010,52.22543499145546,4.915099595456067,9,True,12.6,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.2825,86.43153,10.0825,9.4637165,0.9,0.9,0.0,0.0,53.0,1015.1,1015.9506,100.0,32.0,100.0,100.0,0.071210295,0.19413769,19.602652,29.810522,315.74396,317.44708,34.56,12.132501,14.2325,16.7825,13.7825,0.62,0.522,0.456,0.617,N1738
2020-02-16,8785,52.270480036500565,4.90920413728713,16,True,12.382,0.0,1981.113,0.0,0.0,0.0,2.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,13.912999,85.173325,11.462999,6.80188,0.8,0.8,0.0,0.0,53.0,992.0,992.3543,100.0,100.0,100.0,99.0,0.06175302,0.23593652,51.862495,79.64547,211.37296,211.31902,90.0,11.513,8.962999,7.513,10.113,0.72,0.705,0.698,0.634,N1739
2023-07-09,9814,52.32273228875288,4.9327859699628815,15,True,12.572,0.425,1961.506,1.0,1.0,10.0,7.0,61.0,88.0,26.0,4.0,11.0,0.0,0.0,24.0,3.0,29.0,2.0,3.0,1.0,20.9935,87.80342,18.8935,21.818682,2.2,2.2,0.0,0.0,61.0,1018.9,1019.0182,41.4,2.0,16.0,100.0,0.09201834,0.30317688,17.148247,24.522314,309.0355,310.2363,34.92,24.793499,20.8435,16.1435,11.0435,0.556,0.451,0.522,0.649,N1740
2011-06-18,2340,52.36957913559978,4.755922224894738,20,True,8.25,0.0,1221.556,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.8695,84.77798,10.3695,8.603383,0.3,0.3,0.0,0.0,51.0,1002.3,1002.65924,69.0,41.0,27.0,53.0,0.04321608,0.22633266,30.096085,43.56595,233.26707,234.07697,47.16,14.919499,15.1195,13.5195,9.7695,0.564,0.439,0.455,0.569,N1741
2022-02-18,5888,52.23084039686088,4.841406368344342,20,True,12.167,0.0,1892.579,20.0,7.0,5.0,1.0,14.0,11.0,7.0,2.0,6.0,76.0,5.0,1.0,38.0,0.0,0.0,4.0,0.0,6.613,61.40358,-0.287,-1.8473716,0.0,0.0,0.0,0.0,1.0,994.8,995.40784,29.1,11.0,32.0,0.0,0.08262512,0.37738526,43.14747,70.41659,252.01848,253.97406,88.56,7.163,7.763,7.263,7.763,0.417,0.42,0.412,0.403,N1742
2019-08-10,9814,52.32273228875288,4.9327859699628815,16,True,12.572,0.425,1961.506,1.0,1.0,10.0,7.0,61.0,88.0,26.0,4.0,11.0,0.0,0.0,24.0,3.0,29.0,2.0,3.0,1.0,21.3935,54.861534,11.9435,16.032139,0.0,0.0,0.0,0.0,0.0,1008.7,1008.81696,15.6,10.0,11.0,0.0,0.3313494,1.1504092,40.88497,60.107063,230.0007,230.58989,74.159996,21.8435,19.1435,17.293499,12.393499,0.542,0.434,0.472,0.597,N1743
2023-07-05,7744,52.42183138785209,4.8826745755269085,9,True,6.778,0.239,1157.421,0.0,40.0,1.0,0.0,0.0,11.0,1.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,13.643499,79.6637,10.1935,6.041416,2.5,2.5,0.0,0.0,63.0,1001.4,1001.4,100.0,87.0,100.0,100.0,0.08462132,0.3180188,52.620377,82.45257,267.2551,268.99933,104.76,13.2435,16.4935,15.9935,10.7935,0.727,0.509,0.547,0.666,N1744
2023-07-05,8293,52.28489445091499,4.897413220949254,9,True,11.102,0.15,1893.987,0.0,0.0,11.0,8.0,8.0,30.0,14.0,4.0,26.0,18.0,1.0,1.0,1.0,1.0,14.0,18.0,3.0,13.05,84.515785,10.5,6.8032894,2.0,2.0,0.0,0.0,61.0,1003.1,1003.4595,100.0,88.0,100.0,100.0,0.06704955,0.23295975,43.939175,68.6421,262.4675,265.18652,88.2,13.35,16.05,16.6,12.65,0.411,0.244,0.267,0.369,N1745
2008-07-07,7598,52.38399355001421,4.87972684644244,21,True,8.026,0.42,1958.333,0.0,0.0,6.0,0.0,17.0,0.0,11.0,0.0,2.0,25.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,14.5045,88.08279,12.554501,10.99045,0.3,0.3,0.0,0.0,51.0,1000.6,999.88745,100.0,87.0,34.0,47.0,0.022327038,0.1970222,29.598919,45.11505,221.05472,222.08908,52.56,15.9045,17.2545,15.1545,10.7045,0.502,0.441,0.529,0.647,N1746
2019-05-08,12012,52.22903859505906,4.9858450934833245,20,True,21.5,0.0,1965.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,87.85286,6.7,6.444497,0.0,0.0,0.0,0.0,0.0,995.2,995.44135,6.0,2.0,1.0,12.0,0.015852414,0.13599706,9.028754,21.175835,184.57384,197.81898,19.08,9.95,9.9,10.5,9.6,0.581,0.514,0.577,0.622,N1747
2019-03-08,10699,52.340750306770914,4.953420073554166,16,True,21.5,0.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037001,68.72905,2.637,3.3965054,0.0,0.0,0.0,0.0,3.0,1012.0,1012.0,100.0,15.0,98.0,100.0,0.08518838,0.33701044,20.291357,30.274265,244.7989,244.65387,41.039997,9.237,8.087001,7.837,9.787001,0.694,0.693,0.639,0.601,N1748
2021-03-11,11348,52.38399355001421,4.96815871897651,16,True,11.625,0.25,21.685,1.0,0.0,0.0,15.0,0.0,40.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,8.9175,77.34768,5.1675,2.186552,0.3,0.3,0.0,0.0,51.0,995.0,994.6385,51.000004,1.0,83.0,1.0,0.09206171,0.25911456,38.052868,57.29544,246.58786,247.46317,66.96,8.8175,6.3675003,6.5175004,9.2175,0.684,0.659,0.668,0.657,N1749
2023-07-05,13935,52.31552508154565,5.03006102975036,14,True,15.59,0.403,1865.632,20.0,6.0,5.0,8.0,21.0,31.0,0.0,38.0,9.0,0.0,0.0,0.0,5.0,4.0,3.0,13.0,0.0,16.15,77.94319,12.3,12.45335,0.1,0.1,0.0,0.0,51.0,1010.4,1010.6387,97.5,100.0,12.0,1.0,0.2247269,0.40522945,30.274265,42.51812,267.27374,267.57373,59.399998,15.65,16.35,16.2,10.9,0.671,0.445,0.536,0.651,N1750
2023-07-05,13275,52.25246201848251,5.015322384328015,14,True,9.536,0.0,1837.857,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,75.22112,12.05,12.714272,0.2,0.2,0.0,0.0,51.0,1010.5,1010.619,30.3,28.0,8.0,1.0,0.23788826,0.464018,29.986076,41.8855,265.17932,265.5636,57.96,15.8,16.25,16.0,10.85,0.676,0.465,0.538,0.66,N1751
2023-07-05,9479,52.39480436082504,4.923942782709474,18,True,10.846,0.215,1686.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,15.617499,74.33898,11.0675,13.320629,0.6,0.6,0.0,0.0,53.0,1012.2,1011.7213,42.3,26.0,17.0,29.0,0.12491057,0.45572042,18.014393,27.0,267.70944,270.0,41.039997,16.5175,16.1175,15.9675,10.7675,0.669,0.515,0.547,0.666,N1752
2023-07-05,6393,52.23984940586989,4.853197284682216,18,True,12.786,0.0,1981.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5435,77.338905,11.5935,13.463013,0.1,0.1,0.0,0.0,51.0,1012.5,1012.7398,63.9,43.0,30.0,24.0,0.12184232,0.40053272,17.643673,25.210283,271.1691,271.63654,37.079998,17.0935,16.043499,16.4935,12.643499,0.364,0.294,0.268,0.369,N1753
2019-03-14,1853,52.39300255902323,4.744131308556863,13,True,10.5,0.4,1984.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.324,73.40553,5.774,3.149562,0.0,0.0,0.0,0.0,3.0,993.5,992.78186,85.8,58.0,56.0,0.0,0.13961765,0.33430034,41.998287,64.72996,284.39362,285.81415,85.32,8.074,6.774,7.074,7.474,0.424,0.426,0.41,0.375,N1754
2023-07-05,7774,52.25066021668071,4.885622304611378,8,True,10.198,0.0,1987.465,0.0,0.0,1.0,16.0,25.0,0.0,0.0,0.0,11.0,2.0,0.0,10.0,0.0,10.0,0.0,26.0,0.0,13.1195,81.20487,9.9695,5.749728,2.5,2.5,0.0,0.0,63.0,1000.5,1001.21674,100.0,87.0,100.0,96.0,0.07644953,0.28406405,50.587368,78.09594,253.8865,257.7577,88.56,13.419499,16.219501,16.619501,12.669499,0.414,0.235,0.267,0.369,N1755
2023-07-05,11017,52.238047604068086,4.962263260807573,8,True,5.053,0.75,1761.227,0.0,18.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,10.0,0.0,13.063,83.39757,10.313,5.934889,3.3,3.3,0.0,0.0,63.0,1000.4,1000.7586,100.0,97.0,100.0,82.0,0.06765813,0.24999738,49.608208,75.80971,245.10872,248.5522,85.67999,13.363,16.713001,16.063,10.863,0.688,0.417,0.538,0.661,N1756
2009-05-26,7456,52.35336291938354,4.8767791173579695,7,True,9.585,0.0,1932.345,46.0,36.0,3.0,38.0,3.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,11.0,0.0,18.385,89.26132,16.585,17.094948,0.0,0.0,0.0,0.0,2.0,1006.6,1005.539,74.7,71.0,0.0,36.0,0.123421595,0.22713459,24.633049,36.719997,206.93945,208.07239,41.760002,17.085,15.785001,11.835,8.535001,0.543,0.534,0.578,0.658,N1757
2023-07-08,13596,52.38038994641061,5.021217842496953,15,True,4.104,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,33.0,0.0,31.036999,36.863445,14.587001,31.993008,0.0,0.0,0.0,0.0,1.0,1015.9,1015.9,41.7,0.0,24.0,91.0,0.4939818,2.8415365,7.072878,9.9571085,165.2564,167.4712,16.199999,27.587,19.237,16.036999,11.087001,0.487,0.473,0.523,0.649,N1758
2023-07-16,7283,52.26687643289695,4.873831388273501,9,True,5.58,0.226,1993.461,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,14.0,0.0,5.0,0.0,42.0,0.0,19.0195,64.91061,12.2695,14.07634,0.3,0.3,0.0,0.0,51.0,1010.3,1011.00916,35.1,17.0,33.0,0.0,0.30287492,0.7723843,38.746437,55.310104,228.01286,227.90198,68.76,19.369501,18.869501,17.469501,13.4695,0.262,0.252,0.256,0.363,N1759
2022-02-18,11687,52.31912868514926,4.977001906229918,15,True,7.875,0.269,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,9.25,65.42744,3.1,-1.4535828,0.1,0.1,0.0,0.0,51.0,985.7,985.9384,15.9,7.0,16.0,0.0,0.13040468,0.4044335,62.454556,93.368484,228.03741,228.75183,105.479996,8.9,7.8,7.45,9.85,0.736,0.724,0.695,0.663,N1760
